gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Macf1	5.5895002548945294e-11	-0.2897339184695038	0.627	0.863	1.1767574886629452e-6	2.0175851398389108e-4	-0.2958016362851652	0.481	0.879	1	2.0175851398389108e-4	1.1179000509476606e-10	CD34+ SC
Atp2b1	6.280750070048657e-11	-0.3015517978024108	0.551	0.855	1.3222863122473437e-6	3.612094063450023e-5	-0.3503085282210673	0.442	0.848	0.7604541631781333	3.612094063450023e-5	1.2561500139702798e-10	CD34+ SC
Klf3	9.038233635279945e-11	-0.28652008110147065	0.423	0.782	1.902819327235487e-6	2.096137617669205e-5	-0.31816574785250606	0.315	0.727	0.4412998526478977	2.096137617669205e-5	1.807646726974294e-10	CD34+ SC
Adm	1.2048087721483735e-10	-0.3295197314284775	0.344	0.685	2.5364839080039707e-6	0.006013939947686554	-0.30147141812977596	0.351	0.606	1	0.006013939947686554	2.4096175441515826e-10	CD34+ SC
Sdhb	1.7167050000482264e-10	-0.257399009549372	0.544	0.863	3.614179036601531e-6	1.7038955784577126e-5	-0.30347199473491226	0.372	0.788	0.35872113613270223	1.7038955784577126e-5	3.4334099998017417e-10	CD34+ SC
Hnrnpul2	2.0379303070367263e-10	-0.26468002214560593	0.497	0.823	4.29045467540442e-6	2.0744995415549165e-5	-0.30765411563522777	0.396	0.848	0.43674438848355657	2.0744995415549165e-5	4.0758606136581293e-10	CD34+ SC
Ifngr1	3.149178255954984e-10	-0.2527579478272292	0.462	0.806	6.629964982262028e-6	2.074697898838638e-10	-0.495992072418301	0.352	0.909	4.367861486424985e-6	3.149178255954984e-10	4.149395797246832e-10	CD34+ SC
Alkbh5	2.48589988288642e-10	-0.2639870784773841	0.447	0.806	5.233565023440781e-6	4.6041608180899476e-5	-0.3150183184101681	0.373	0.788	0.9693139770324767	4.6041608180899476e-5	4.971799765154868e-10	CD34+ SC
Sec31a	3.0696024709413805e-10	-0.2602277178030341	0.672	0.871	6.462434082072889e-6	2.833371443743733e-7	-0.42148406142811734	0.517	1	0.005965096900513681	2.833371443743733e-7	6.139204940940502e-10	CD34+ SC
Crip2	3.641970090273535e-10	-0.27426266733564364	0.332	0.661	7.667439631052873e-6	2.2692397832916384e-9	-0.42442232620995596	0.286	0.818	4.7774305157638864e-5	2.2692397832916384e-9	7.283940179220672e-10	CD34+ SC
Erp29	4.0369741461420764e-10	-0.26435936182082376	0.717	0.879	8.499041669872913e-6	1.838898733663204e-6	-0.3845747989569932	0.573	0.939	0.038714335039811434	1.838898733663204e-6	8.073948290654431e-10	CD34+ SC
Dpep1	6.658215029197493e-10	-0.33711852149606203	0.699	0.855	1.4017540100969482e-5	2.0972284426659575e-9	-0.5268686710474418	0.721	1	4.4152950403446406e-5	2.0972284426659575e-9	1.3316430053961804e-9	CD34+ SC
Igfbp4	1.2275591605988842e-9	-0.3210949383568906	0.814	0.895	2.5843803008088307e-5	7.333995286016067e-8	-0.5237162800931023	0.758	0.97	0.0015440260275649625	7.333995286016067e-8	2.455118319690865e-9	CD34+ SC
Socs3	1.4926302657596408e-9	-0.29708121059882964	0.891	0.887	3.142434498503772e-5	7.325051192554462e-5	-0.35631654111622235	0.816	0.97	1	7.325051192554462e-5	2.9852605292913277e-9	CD34+ SC
Il11ra1	2.4508240994443303e-9	-0.283007473937126	0.802	0.944	5.159719976560149e-5	2.697443484259133e-7	-0.4481313858537712	0.738	1	0.005678927767410752	2.697443484259133e-7	4.901648192882122e-9	CD34+ SC
Rhob	3.717105950432288e-9	-0.3193486777752168	0.823	0.944	7.825623157445096e-5	6.023853538602172e-4	-0.31820132019979686	0.747	0.939	1	6.023853538602172e-4	7.434211887047679e-9	CD34+ SC
Matn2	1.1473516051772958e-5	-0.2916740318645607	0.406	0.613	0.24155193343797607	5.531250188901347e-9	-0.5540925005067299	0.398	0.848	1.1644941022694005e-4	1.1473516051772958e-5	1.1062500347207961e-8	CD34+ SC
Itih5	1.1345702227231842e-8	-0.25888860864222907	0.792	0.847	2.3886106898991197e-4	0.009823693008660038	-0.25047971967550653	0.649	0.879	1	0.009823693008660038	2.2691404325738654e-8	CD34+ SC
Pcolce2	8.250374567392882e-8	-0.3026462518231854	0.678	0.782	0.0017369513576732233	1.2315277264093996e-8	-0.6251845995699639	0.431	0.818	2.592735322409709e-4	8.250374567392882e-8	2.4630554376521915e-8	CD34+ SC
Crispld2	2.171281338177889e-8	-0.32055762184208647	0.212	0.452	4.5711986012659096e-4	6.817372115202167e-4	-0.28317127095359806	0.344	0.636	1	6.817372115202167e-4	4.342562629211137e-8	CD34+ SC
Cxcl12	5.7794812041929417e-8	-0.28910597136474736	0.775	0.887	0.00121675417791874	7.673784607949842e-8	-0.4987547959286569	0.724	1	0.00161556187351168	7.673784607949842e-8	1.155896207436186e-7	CD34+ SC
Ecm1	6.4983276649555e-8	-0.2898823984956904	0.695	0.887	0.0013680929233030813	4.644656466379535e-5	-0.3651420693729617	0.645	0.909	0.9778395258668835	4.644656466379535e-5	1.2996654907628367e-7	CD34+ SC
F3	3.266911931359479e-7	-0.3139395015862385	0.499	0.766	0.006877829689091111	1.059785683303223e-7	-0.6033988455614999	0.459	0.848	0.0022311667990582754	3.266911931359479e-7	2.1195712542918757e-7	CD34+ SC
Chrdl1	3.524453651588306e-6	-0.3002413148312826	0.573	0.758	0.0742003227268886	1.3249954133942824e-7	-0.5497542797014842	0.5	0.879	0.0027895128438189826	3.524453651588306e-6	2.6499906512272793e-7	CD34+ SC
Lox	1.3269477514068393e-7	-0.2913230825079052	0.483	0.75	0.002793623101036819	7.053961285854348e-4	-0.3080981785230028	0.323	0.636	1	7.053961285854348e-4	2.6538953267346427e-7	CD34+ SC
Scg3	2.273196836012149e-7	-0.2564196429309522	0.249	0.492	0.0047857612988563775	6.954628766528679e-6	-0.3638810111109414	0.109	0.364	0.14641579942172828	6.954628766528679e-6	4.5463931552819117e-7	CD34+ SC
Anxa3	4.245305491612167e-7	-0.3495599882390816	0.305	0.524	0.008937641651491095	0.0021036510718794583	-0.289323918499706	0.177	0.394	1	0.0021036510718794583	8.490609180962461e-7	CD34+ SC
Efemp1	1.1843945250168411e-6	-0.3716912643584371	0.371	0.548	0.024935057935179555	1.2890091621949338e-5	-0.37879246208630013	0.265	0.636	0.2713750989168994	1.2890091621949338e-5	2.368787647243292e-6	CD34+ SC
Nfib	1.3743095735438176e-7	-1.3376351957211081	0.067	0.914	0.0028933339451817993	0.011460120540731818	-0.6803613525774034	0.6	1	1	0.011460120540731818	2.7486189582149544e-7	Collecting
Fstl1	1.8525788058887678e-7	-1.4562712061611085	0.133	0.897	0.0039002341600376227	0.03076868200222808	-0.8056142014635653	0.4	0.909	1	0.03076868200222808	3.705157268572712e-7	Collecting
Nfia	2.0512171422608453e-7	-1.2226084511984223	0	0.862	0.004318427449601757	0.0011014028928976172	-1.274905894757804	0	0.955	1	0.0011014028928976172	4.1024338637725153e-7	Collecting
Ehd2	2.0512171422608453e-7	-1.2605057614393032	0	0.862	0.004318427449601757	0.002939604345783774	-0.967032286705625	0.2	0.955	1	0.002939604345783774	4.1024338637725153e-7	Collecting
2900026A02Rik	2.0512171422608453e-7	-0.875833446911851	0	0.862	0.004318427449601757	0.0029583488073582115	-0.8427126854304984	0	0.864	1	0.0029583488073582115	4.1024338637725153e-7	Collecting
Add3	2.6697495046467335e-7	-1.034300470218611	0.133	0.931	0.005620623632132768	6.442774493546499e-4	-1.058896464966207	0	1	1	6.442774493546499e-4	5.339498296537222e-7	Collecting
Klhl4	3.3638999441542105e-7	-1.051605474568044	0	0.845	0.007082018552427859	0.0011014028928976172	-1.0264136058604656	0	0.955	1	0.0011014028928976172	6.727798756726133e-7	Collecting
Clca3a1	3.3638999441542105e-7	-1.3633626465923159	0	0.845	0.007082018552427859	0.039115411514001545	-0.6474060174969143	0.4	0.955	1	0.039115411514001545	6.727798756726133e-7	Collecting
Ets1	3.588490039883569e-7	-1.0172407350431318	0.133	0.897	0.007554848080966878	0.011346973854546749	-0.7829106890242241	0.2	1	1	0.011346973854546749	7.176978792041058e-7	Collecting
Elk3	4.409477735846367e-7	-1.1483113251694805	0.067	0.879	0.009283273477277356	0.03076868200222808	-0.8185176537609336	0.2	0.955	1	0.03076868200222808	8.818953527343337e-7	Collecting
Vps28	5.454350457728202e-7	-0.8624637251439163	0	0.828	0.011483044018655185	0.004655531453036591	-0.8753937733076196	0	0.818	1	0.004655531453036591	1.0908697940462509e-6	Collecting
Nfix	5.719868261946235e-7	-0.9721023550394448	0.067	0.845	0.012042038651875408	0.0029583488073582115	-1.0665708647972805	0	0.864	1	0.0029583488073582115	1.1439733252203178e-6	Collecting
Psap	6.94059026400554e-7	-0.8517004216825206	0.4	0.931	0.014612024682810863	0.04237179885486916	-0.4911828011524204	0.6	0.955	1	0.04237179885486916	1.3881175710831759e-6	Collecting
Lbp	7.091876520096051e-7	-1.4731664193519824	0.067	0.845	0.014930527637758215	0.001971741397708381	-1.2165370836621625	0.2	1	1	0.001971741397708381	1.4183748010720855e-6	Collecting
Prdx2	7.615959342658394e-7	-1.0880791778706127	0.067	0.845	0.016033879204098718	0.0011014028928976172	-1.1375226718820055	0	0.955	1	0.0011014028928976172	1.523191288503311e-6	Collecting
Cavin2	7.890043918178092e-7	-1.3675773755403453	0.2	0.879	0.016610909460940338	0.016190556025408163	-0.8749625561744886	0.4	1	1	0.016190556025408163	1.5780081611076874e-6	Collecting
Myzap	8.745631553587835e-7	-0.9368436150463432	0	0.81	0.01841217810976847	0.004655531453036591	-0.9163775309690607	0	0.818	1	0.004655531453036591	1.7491255458568553e-6	Collecting
Cbx3	8.745631553587835e-7	-0.9117586227599004	0	0.81	0.01841217810976847	0.025893906456273676	-0.715067571485062	0.2	0.909	1	0.025893906456273676	1.7491255458568553e-6	Collecting
Tle5	1.1117940478223066e-6	-1.0242041502121506	0.067	0.879	0.02340660008880302	0.031025764629004582	-0.7991734283490421	0.2	1	1	0.031025764629004582	2.2235868595586107e-6	Collecting
Sptssa	1.2782407019161212e-6	-1.0247668850071472	0.133	0.862	0.0269108014974401	0.015689305552016208	-0.8360189690332737	0.2	0.909	1	0.015689305552016208	2.556479769932949e-6	Collecting
Rapgef5	1.3869790364275852e-6	-0.9271226259737645	0	0.793	0.029200069653909953	0.0029583488073582115	-1.037660502161726	0	0.864	1	0.0029583488073582115	2.7739561491443222e-6	Collecting
Plcb4	1.3869790364275852e-6	-0.8139151941479489	0	0.793	0.029200069653909953	0.007140665273920701	-0.6760510474618789	0	0.773	1	0.007140665273920701	2.7739561491443222e-6	Collecting
Comt	1.3869790364275852e-6	-0.9353945813999502	0	0.793	0.029200069653909953	0.034144256521530525	-0.6180506730929927	0.2	0.818	1	0.034144256521530525	2.7739561491443222e-6	Collecting
Ppic	1.4546755015354877e-6	-0.890532875202129	0.133	0.845	0.030625283333826622	0.025893906456273676	-0.6880037975892672	0.2	0.909	1	0.025893906456273676	2.9093488869901624e-6	Collecting
Ppp3ca	1.6399900717271977e-6	-0.9260228743405653	0.467	0.948	0.03452671098007269	0.003681378599779723	-0.9351067693131898	0.4	1	1	0.003681378599779723	3.2799774538869627e-6	Collecting
Cavin1	1.6967182647790157e-6	-1.025324483027247	0.2	0.879	0.03572100962839262	0.026469288369095626	-0.9457376020882888	0.2	1	1	0.026469288369095626	3.3934336507051616e-6	Collecting
Plvap	2.1760256679332038e-6	-1.3567327320090266	0	0.776	0.04581186838699774	0.0011014028928976172	-1.5432350910711874	0	0.955	1	0.0011014028928976172	4.352046600778698e-6	Collecting
Sh3glb2	2.1760256679332038e-6	-0.755663808152608	0	0.776	0.04581186838699774	0.0018302351470715658	-0.9649433601693849	0	0.909	1	0.0018302351470715658	4.352046600778698e-6	Collecting
Tecr	2.1760256679332038e-6	-0.7253538467229044	0	0.776	0.04581186838699774	0.0018302351470715658	-0.8130358423386213	0	0.909	1	0.0018302351470715658	4.352046600778698e-6	Collecting
Thra	2.1760256679332038e-6	-0.7686878986027776	0	0.776	0.04581186838699774	0.007140665273920701	-0.6751813763524319	0	0.773	1	0.007140665273920701	4.352046600778698e-6	Collecting
Cd55	2.1760256679332038e-6	-0.8724942109553228	0	0.776	0.04581186838699774	0.033137645763118916	-0.6665209894526996	0.2	0.773	1	0.033137645763118916	4.352046600778698e-6	Collecting
Nsg1	2.6323256031049753e-6	-1.0436685170046807	0.2	0.897	0.05541835092216905	6.442774493546499e-4	-1.3850072152854092	0	1	1	6.442774493546499e-4	5.26464427707187e-6	Collecting
Slc25a4	2.7056676823359698e-6	-1.1901419788901635	0.133	0.931	0.05696242171621917	6.442774493546499e-4	-1.5496006618522156	0	1	1	6.442774493546499e-4	5.411328044034328e-6	Collecting
Ddah2	3.3780057895878326e-6	-0.7575258144883281	0	0.759	0.07111715588819265	0.0029583488073582115	-0.736454703149718	0	0.864	1	0.0029583488073582115	6.756000168252551e-6	Collecting
Rgs3	3.3780057895878326e-6	-0.7339449120126421	0	0.759	0.07111715588819265	0.010687735587388537	-0.6554093271005129	0	0.727	1	0.010687735587388537	6.756000168252551e-6	Collecting
Tmem134	3.3780057895878326e-6	-0.6398512546249717	0	0.759	0.07111715588819265	0.010687735587388537	-0.444454770833652	0	0.727	1	0.010687735587388537	6.756000168252551e-6	Collecting
Scn1b	3.3924641556938824e-6	-0.956885615331036	0.067	0.793	0.07142154786982331	0.0011014028928976172	-1.1560342851945922	0	0.955	1	0.0011014028928976172	6.7849168025747176e-6	Collecting
Rab11a	3.5229509175923663e-6	-0.9392567180317518	0.333	0.931	0.07416868566807208	0.022688877794994712	-0.5069830389192919	0.6	1	1	0.022688877794994712	7.045889424001572e-6	Collecting
Nedd4	3.6891250831208085e-6	-1.0160883146079152	0.2	0.862	0.07766715037494239	0.005404423006569429	-1.0129168497805807	0.2	1	1	0.005404423006569429	7.3782365565977384e-6	Collecting
Ece1	3.7770393137628758e-6	-0.9811940656457645	0.333	0.879	0.07951800867264983	0.01362319645596661	-0.7653564083895928	0.4	1	1	0.01362319645596661	7.554064361499781e-6	Collecting
Gpm6a	3.8001374880195265e-6	-0.9173952708686585	0.067	0.879	0.08000429453527509	0.0485843895093495	-0.4663171114898153	0.2	0.955	1	0.0485843895093495	7.600260534994131e-6	Collecting
Nxn	4.46066412376939e-6	-1.119511546827778	0.067	0.776	0.09391036179771697	0.04139671130407518	-0.8632774072512417	0.2	0.909	1	0.04139671130407518	8.92130835001435e-6	Collecting
Ssbp4	5.189763984298091e-6	-0.6477156504815836	0	0.741	0.1092601011614277	0.0018302351470715658	-0.773717293566213	0	0.909	1	0.0018302351470715658	1.0379501034945974e-5	Collecting
Ube2e3	5.189763984298091e-6	-0.7880626205420362	0	0.741	0.1092601011614277	0.0029583488073582115	-0.7469488842202199	0	0.864	1	0.0029583488073582115	1.0379501034945974e-5	Collecting
Mfap2	5.189763984298091e-6	-0.9996774891495631	0	0.741	0.1092601011614277	0.004655531453036591	-0.9252723597496322	0	0.818	1	0.004655531453036591	1.0379501034945974e-5	Collecting
Cbx6	5.189763984298091e-6	-0.6788000260872632	0	0.741	0.1092601011614277	0.004655531453036591	-0.7024171234874007	0	0.818	1	0.004655531453036591	1.0379501034945974e-5	Collecting
Tspan9	5.189763984298091e-6	-0.7286231165295103	0	0.741	0.1092601011614277	0.007140665273920701	-0.7710400421117759	0	0.773	1	0.007140665273920701	1.0379501034945974e-5	Collecting
Rnf130	5.189763984298091e-6	-0.6611409398024777	0	0.741	0.1092601011614277	0.007140665273920701	-0.6100090536274968	0	0.773	1	0.007140665273920701	1.0379501034945974e-5	Collecting
Gsn	5.450854716651346e-6	-1.0379641670677044	0.067	0.776	0.11475684434966078	0.0018302351470715658	-1.132704400105918	0	0.909	1	0.0018302351470715658	1.0901679721485558e-5	Collecting
Egfl7	5.921482377568402e-6	-1.0536809538914829	0.267	0.914	0.12466496849494757	0.019247410298498815	-0.4604260663909896	0.8	1	1	0.019247410298498815	1.1842929691183267e-5	Collecting
Itm2c	6.526096770086121e-6	-0.8990039176024573	0.333	0.897	0.13739391530062312	0.001971741397708381	-1.0488933031895553	0.2	1	1	0.001971741397708381	1.3052150950233187e-5	Collecting
Cd151	7.116838668645898e-6	-0.7704888930816475	0.133	0.81	0.14983080449100208	0.0018302351470715658	-0.8887324698645006	0	0.909	1	0.0018302351470715658	1.4233626687899151e-5	Collecting
Tgm2	7.330921698283436e-6	-1.0136680055202643	0.133	0.862	0.15433789451396118	0.017523196859584356	-0.7203688004689136	0.4	0.955	1	0.017523196859584356	1.4661789654153935e-5	Collecting
Spns2	7.539954609154721e-6	-0.7953329495572212	0.067	0.793	0.15873866438653436	0.0029583488073582115	-0.922674686508139	0	0.864	1	0.0029583488073582115	1.507985236739394e-5	Collecting
Pgm5	7.892519736221105e-6	-0.9830589785415047	0	0.724	0.16616121800666292	0.0029583488073582115	-1.1873662807564704	0	0.864	1	0.0029583488073582115	1.578497718057443e-5	Collecting
Mff	7.892519736221105e-6	-0.6728620139472531	0	0.724	0.16616121800666292	0.004655531453036591	-0.592762913684762	0	0.818	1	0.004655531453036591	1.578497718057443e-5	Collecting
Srsf9	7.892519736221105e-6	-0.6525710155807252	0	0.724	0.16616121800666292	0.004655531453036591	-0.6616360618929501	0	0.818	1	0.004655531453036591	1.578497718057443e-5	Collecting
Pglyrp1	7.892519736221105e-6	-0.705171594351468	0	0.724	0.16616121800666292	0.022367042972519905	-0.5422480552790094	0	0.636	1	0.022367042972519905	1.578497718057443e-5	Collecting
Il7	7.892519736221105e-6	-0.6327654377727385	0	0.724	0.16616121800666292	0.03136092522965134	-0.489838358614913	0	0.591	1	0.03136092522965134	1.578497718057443e-5	Collecting
Fbln5	7.892519736221105e-6	-0.9166853027840298	0	0.724	0.16616121800666292	0.04139671130407518	-0.6365652103048145	0.2	0.909	1	0.04139671130407518	1.578497718057443e-5	Collecting
Pecam1	8.332860712898185e-6	-0.9494422840369953	0.333	0.948	0.1754317165886455	6.567453915499972e-4	-1.2890809122113063	0.2	1	1	6.567453915499972e-4	1.6665651989228703e-5	Collecting
Cav2	8.360675720846476e-6	-0.9720052741457565	0.133	0.879	0.17601730595098086	6.442774493546499e-4	-1.2224337229707056	0	1	1	6.442774493546499e-4	1.6721281540794457e-5	Collecting
Fam189a2	8.360675720846476e-6	-0.8038637723026533	0.133	0.879	0.17601730595098086	0.0018302351470715658	-0.8961501626255266	0	0.909	1	0.0018302351470715658	1.6721281540794457e-5	Collecting
Gpi1	8.65795996522534e-6	-0.7416397999476908	0.067	0.759	0.18227603114788907	0.007140665273920701	-0.7552209997350361	0	0.773	1	0.007140665273920701	1.731584497017992e-5	Collecting
Ctsl	8.71487686687843e-6	-0.8398347766207599	0.4	0.879	0.1834743026783916	0.007944508670130601	-0.8482890349591947	0.4	1	1	0.007944508670130601	1.7429677784678065e-5	Collecting
Tie1	9.135651093736028e-6	-1.0682599581892855	0.067	0.862	0.1923328624764246	0.033546166937924685	-0.6837207599918034	0.4	0.955	1	0.033546166937924685	1.8271218727351134e-5	Collecting
Laptm4a	9.32781817849574e-6	-0.7477551546799384	0.467	0.897	0.19637855611187083	0.007973188951813004	-0.6285620699663691	0.6	1	1	0.007973188951813004	1.8655549348799516e-5	Collecting
Ostf1	1.0627469589481387e-5	-0.7785690017458539	0.067	0.845	0.22374011726735163	0.0029583488073582115	-0.9309238158570226	0	0.864	1	0.0029583488073582115	2.1254826235852902e-5	Collecting
Sumo3	1.1875444333883015e-5	-0.73431883903366	0.2	0.862	0.25001372956123913	0.029848666013038185	-0.609174897458181	0.2	0.864	1	0.029848666013038185	2.3750747641587896e-5	Collecting
Rcn3	1.1883811550476072e-5	-0.7358401901193512	0	0.707	0.2501898845721727	0.0018302351470715658	-0.8803939775726328	0	0.909	1	0.0018302351470715658	2.376748187597516e-5	Collecting
Fbn1	1.1883811550476072e-5	-0.7350103072365635	0	0.707	0.2501898845721727	0.0029583488073582115	-0.7593985241802982	0	0.864	1	0.0029583488073582115	2.376748187597516e-5	Collecting
Cnpy2	1.1883811550476072e-5	-0.6761458616751311	0	0.707	0.2501898845721727	0.0029583488073582115	-0.7078156274144137	0	0.864	1	0.0029583488073582115	2.376748187597516e-5	Collecting
Tek	1.1883811550476072e-5	-0.728772190254044	0	0.707	0.2501898845721727	0.007140665273920701	-0.8430322531854673	0	0.773	1	0.007140665273920701	2.376748187597516e-5	Collecting
2610001J05Rik	1.1883811550476072e-5	-0.555951348730408	0	0.707	0.2501898845721727	0.007140665273920701	-0.5720692649137215	0	0.773	1	0.007140665273920701	2.376748187597516e-5	Collecting
Ergic3	1.1979493424067369e-5	-0.6135799894512497	0.067	0.759	0.2522042750568903	0.007140665273920701	-0.636107251188851	0	0.773	1	0.007140665273920701	2.3958843339872054e-5	Collecting
Tgfbr2	1.207359173722751e-5	-0.9933597645948772	0.133	0.828	0.25418532684385076	0.0044495289525496445	-0.9952464401706906	0.2	1	1	0.0044495289525496445	2.4147037702837584e-5	Collecting
Rhoj	1.2569755895783052e-5	-0.9665283957863355	0.2	0.897	0.2646310708739206	0.0019404113689045592	-1.1373764103372532	0.2	0.955	1	0.0019404113689045592	2.5139353792802815e-5	Collecting
Actb	1.3714410983828608e-5	-0.3782893625049233	0.867	1	0.2887294944425437	0.005475598106843284	-0.3205212484483042	1	1	1	0.005475598106843284	2.7428633882588586e-5	Collecting
Zbtb20	1.4490731555983824e-5	-0.8905671174680161	0.333	0.931	0.30507337144812746	0.04218266096428917	-0.7221479186457533	0.2	1	1	0.04218266096428917	2.8981253130666634e-5	Collecting
Tmem14c	1.580384362324766e-5	-0.6778516316227761	0.133	0.776	0.332718319800233	0.0011014028928976172	-0.9891589052810341	0	0.955	1	0.0011014028928976172	3.160743748502207e-5	Collecting
March2	1.649695075036777e-5	-0.6045568670789389	0.067	0.759	0.34731030414749264	0.004655531453036591	-0.5769174663660528	0	0.818	1	0.004655531453036591	3.299362935135149e-5	Collecting
