gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
Mcf2l	1.5819877279681483e-36	-0.26260298796039183	0.211	0.343	3.2992354066775733e-32	2.720456596590844e-72	-0.3697371649463366	0.184	0.395	5.673512232190206e-68	2.1815999932518408e-61	-0.29238700518608696	0.186	0.338	4.549726785926714e-57	1.5819877279681483e-36	8.161369789772582e-72	BEC
Pcdh7	3.382904989902452e-55	-0.3741912927058118	0.088	0.297	7.055048356441563e-51	1.0512701373974926e-37	-0.30574183554826984	0.092	0.25	2.1924238715424706e-33	1.594089733879364e-36	-0.2590133774544754	0.122	0.266	3.324474140005414e-32	1.594089733879364e-36	1.0148714969707327e-54	PvC
Pltp	3.1152530538384713e-63	-0.40066372695388175	0.261	0.44	6.496860243780132e-59	4.945197558644437e-75	-0.4488001037615035	0.236	0.449	1.0313209508552974e-70	2.240203914921057e-36	-0.2771576335767394	0.297	0.405	4.671945264567864e-32	2.240203914921057e-36	1.483559267593336e-74	BEC
Sgk1	1.388323327215905e-91	-0.4014428803171002	0.641	0.766	2.89534829890877e-87	2.3096013254899122e-36	-0.2604417490588804	0.68	0.73	4.816673564309212e-32	1.1395454366635371e-58	-0.2810341946547753	0.67	0.698	2.3765220081618067e-54	2.3096013254899122e-36	4.1649699816476696e-91	BEC
Taldo1	8.655929594275844e-47	-0.2935209816650149	0.356	0.575	1.8051941168862273e-42	3.0481573547127975e-36	-0.2615192266097162	0.394	0.562	6.356932163253539e-32	8.413521109859531e-91	-0.35574405197773334	0.291	0.584	1.7546398274612052e-86	3.0481573547127975e-36	2.5240563329578565e-90	PvC
Efnb2	2.2280114111941925e-50	-0.3614706316126871	0.291	0.464	4.646517798045489e-46	5.664187272094094e-36	-0.32365618700011317	0.324	0.463	1.1812662555952234e-31	3.4282900725861497e-47	-0.3192079972945895	0.327	0.46	7.1496989463784155e-43	5.664187272094094e-36	6.6840342335825965e-50	BEC
Eid1	3.330691051344759e-44	-0.3022192298825387	0.536	0.716	6.946156187579495e-40	1.7620393307887027e-35	-0.26981498301317897	0.577	0.704	3.6747330243598396e-31	4.0017591325305995e-56	-0.2957078774363694	0.481	0.692	8.345668670892565e-52	1.7620393307887027e-35	1.2005277397591723e-55	PvC
Fabp4	1.9378997919726566e-62	-1.0818859850020333	0.585	0.966	4.041490016158976e-58	1.8721986155731285e-35	-1.187484672541712	0.439	0.931	3.9044702127777596e-31	4.8897999003758806e-45	-0.9326410768175413	0.575	0.93	1.0197677692233898e-40	1.8721986155731285e-35	5.813699375917911e-62	cLEC
Prdx4	2.7790052881874357e-35	-0.2630042299880155	0.428	0.612	5.795615528514897e-31	9.738376822153356e-41	-0.28798370602311474	0.401	0.596	2.0309384862600825e-36	1.660579551932463e-62	-0.3134109187064515	0.349	0.59	3.463138655555152e-58	2.7790052881874357e-35	4.981738655797384e-62	PvC
Oip5os1	1.1039137110849891e-41	-0.29446441177745514	0.457	0.631	2.3022120444677446e-37	2.9612990650614816e-35	-0.26220000531932064	0.498	0.627	6.17578920018572e-31	3.9021975655070164e-48	-0.2715200543132226	0.408	0.612	8.138033022864882e-44	2.9612990650614816e-35	1.1706592696520968e-47	PvC
Tmem14c	1.9891304570103104e-60	-0.32778654062585055	0.408	0.645	4.148331568095003e-56	5.939407117726269e-35	-0.2607774650804701	0.455	0.601	1.2386633544018133e-30	1.9470977181834902e-61	-0.29704582893220927	0.374	0.616	4.060672291271669e-57	5.939407117726269e-35	5.841293154550444e-61	PvC
Utrn	2.3240009396997262e-34	-0.2607386451753718	0.539	0.613	4.846703959743779e-30	4.513970543464401e-38	-0.2926580515484227	0.545	0.605	9.413885568395008e-34	1.1156826987836046e-37	-0.2565743867943351	0.543	0.586	2.3267562683132075e-33	2.3240009396997262e-34	1.3541911630393135e-37	BEC
Tacc1	1.0029214877523032e-63	-0.3678167843353052	0.367	0.631	2.091592762707428e-59	2.0598379184829823e-33	-0.26480542706268595	0.409	0.575	4.2957919789962596e-29	9.065793909809639e-79	-0.3348820471966724	0.324	0.599	1.8906713198908004e-74	2.0598379184829823e-33	2.7197381729429237e-78	PvC
Nrarp	1.5203310923400955e-64	-0.4011885897070377	0.115	0.362	3.170650493075269e-60	5.2641746279308576e-33	-0.3076205070696475	0.142	0.305	1.0978436186549802e-28	4.8421903829706673e-119	-0.4576492222610425	0.104	0.397	1.0098388043685327e-114	5.2641746279308576e-33	1.452657114891183e-118	PvC
Egr3	1.426155849742378e-44	-0.3225338850238433	0.165	0.379	2.974248024637729e-40	6.0421757633235784e-33	-0.2909910362217133	0.17	0.34	1.2600957554411323e-28	1.4967784064610683e-62	-0.3064562574732399	0.139	0.352	3.121531366674558e-58	6.0421757633235784e-33	4.4903352193831405e-62	PvC
Tgfbr2	1.7844121185233922e-47	-0.32231301207372065	0.467	0.581	3.7213914731805346e-43	1.935488494639555e-40	-0.3447617681048972	0.463	0.556	4.036461255570792e-36	6.275999117085548e-33	-0.2594976643521075	0.474	0.533	1.3088596158681912e-28	6.275999117085548e-33	5.353236355570175e-47	BEC
Bhlhe40	8.315987087378436e-113	-0.48619684750951975	0.516	0.686	1.734299107072773e-108	7.140081923802395e-33	-0.32085697727355467	0.542	0.579	1.4890640852089896e-28	2.3785735725267475e-41	-0.2925557455040625	0.533	0.57	4.960515185504532e-37	7.140081923802395e-33	2.4947961262135594e-112	BEC
Fut7	7.161097648022415e-107	-0.45212928546969267	0.031	0.243	1.4934469144950747e-102	2.1287880158221306e-32	-0.2648747362378133	0.046	0.149	4.4395874069970535e-28	4.2279578698521095e-58	-0.298199959654606	0.059	0.178	8.817406137576574e-54	2.1287880158221306e-32	2.1483292944067282e-106	BEC
Cavin2	2.0109384342056057e-54	-1.1741920915658242	0.239	0.877	4.193812104535791e-50	8.061546034917835e-32	-1.2389324441022223	0.211	0.853	1.6812354255821145e-27	7.096353258813295e-39	-1.0752309465664434	0.265	0.804	1.4799444721255127e-34	8.061546034917835e-32	6.032815302616799e-54	cLEC
Maged1	9.370523579005933e-32	-0.25994907418219754	0.377	0.556	1.954222692401687e-27	1.578053363944476e-39	-0.27716273396354585	0.342	0.544	3.2910302905062044e-35	4.3386804250034775e-53	-0.26684126902996563	0.323	0.566	9.048318026344752e-49	9.370523579005933e-32	1.3016041275010398e-52	PvC
Cyb5r3	1.1024558161765925e-31	-0.2663171823764565	0.479	0.639	2.2991716046362837e-27	7.025803200036735e-33	-0.2695470316853694	0.482	0.622	1.465231257367661e-28	3.3390323779574335e-46	-0.2773547412451225	0.421	0.621	6.963552024230227e-42	1.1024558161765925e-31	1.0017097133872309e-45	PvC
Spry1	3.375217195524626e-44	-0.27378393560755226	0.234	0.391	7.039015461266608e-40	2.4587567978767456e-31	-0.25476645117784846	0.256	0.384	5.127737301971953e-27	9.504537050673294e-42	-0.2578245208846396	0.234	0.356	1.9821712019179153e-37	2.4587567978767456e-31	1.0125651586573794e-43	BEC
Rgs4	3.8863617314319496e-31	-0.402784422351953	0.435	0.585	8.105007390901331e-27	6.056635741893161e-46	-0.4566265633658274	0.37	0.574	1.2631113839718188e-41	2.581378122827977e-87	-0.5457119009087023	0.329	0.585	5.3834640751577465e-83	3.8863617314319496e-31	7.744134368483978e-87	PvC
Fos	4.028274144955655e-40	-0.8020069278450959	0.643	0.968	8.400965729305019e-36	6.263239981075815e-31	-0.930996206350494	0.561	0.954	1.306198698053361e-26	4.293673651260035e-34	-0.7051296861125558	0.631	0.932	8.954456399702803e-30	6.263239981075815e-31	1.2084822434867016e-39	Marco_LEC
Ndufa5	2.904966394305879e-33	-0.25471097319123526	0.529	0.678	6.058307415324911e-29	6.313862534232899e-30	-0.25007185736281545	0.546	0.655	1.3167560315142712e-25	4.0553646238795676e-45	-0.2630575524184855	0.479	0.666	8.457462923100838e-41	6.313862534232899e-30	1.2166093871638705e-44	PvC
Ndufa4	8.556709214198564e-32	-0.2846794944604013	0.566	0.672	1.7845017066211105e-27	8.138722188819956e-30	-0.276497331377097	0.579	0.668	1.697330512478402e-25	3.0830903262406e-43	-0.2861130583596859	0.541	0.684	6.429784875374771e-39	8.138722188819956e-30	9.249270978721801e-43	PvC
Cd55	3.568517789274578e-53	-1.1027721876926133	0.287	0.874	7.442143849532132e-49	4.578926425892747e-31	-1.2141984564349728	0.202	0.804	9.549351061199324e-27	8.696586264473915e-30	-0.8867062821333376	0.347	0.757	1.813673065456035e-25	8.696586264473915e-30	1.070555336782366e-52	cLEC
Rsrc1	1.2242753350529364e-37	-0.2849289036668608	0.416	0.594	2.553226211252899e-33	2.1735132098791806e-29	-0.255073285741604	0.419	0.574	4.5328617992030315e-25	4.301444797630662e-49	-0.2588393758064923	0.333	0.553	8.970663125458746e-45	2.1735132098791806e-29	1.2904334392892044e-48	PvC
Ackr4	7.170110002339261e-56	-1.426075418249401	0.005	0.759	1.4953264409878527e-51	2.3994188631359553e-29	-1.365011515358314	0	0.678	5.003988039070035e-25	9.540210370313625e-48	-1.3748587696661527	0	0.678	1.9896108727289065e-43	2.3994188631359553e-29	2.1510330007017725e-55	cLEC
Stab2	4.765055808802521e-53	-1.0904028826157919	0.218	0.867	9.937523889257658e-49	1.266621388465496e-28	-1.1306257423007389	0.175	0.767	2.6415389056447917e-24	2.638120270132723e-37	-1.02915707463266	0.242	0.762	5.501799823361794e-33	1.266621388465496e-28	1.4295167426407614e-52	cLEC
Klhl4	3.5359418228884845e-48	-1.012532107874055	0.053	0.746	7.374206671633934e-44	1.5648790646083852e-28	-1.035575703262279	0.026	0.686	3.2635552892407876e-24	8.107372253685932e-34	-0.8689593470995014	0.073	0.65	1.690792483506201e-29	1.5648790646083852e-28	1.0607825468665467e-47	cLEC
Cd55	1.378198753816226e-42	-1.1074648767190167	0.389	0.945	2.8742335010837393e-38	4.067435798013912e-28	-1.0815415643381825	0.402	0.931	8.482637356758014e-24	6.893937195692498e-42	-1.1297503529404527	0.325	0.894	1.4377306021616706e-37	4.067435798013912e-28	4.134596261448685e-42	Marco_LEC
Nudt4	1.5549656857590252e-47	-0.8783507824890905	0.532	0.894	3.242880937650447e-43	3.356968886740672e-27	-0.8490932535533803	0.553	0.873	7.000958613297672e-23	3.443063946865986e-31	-0.7890072401763613	0.543	0.85	7.180509861189014e-27	3.356968886740672e-27	4.664897057277096e-47	cLEC
Rps3	1.1264304272670426e-36	-0.6620597815198532	0.722	0.99	2.3491706560654173e-32	3.9436712868617626e-27	-0.6113154123191069	0.793	0.996	8.224526468750206e-23	6.988437745825543e-50	-0.6560873484026795	0.79	1	1.457438691891917e-45	3.9436712868617626e-27	2.0965313237476655e-49	Marco_LEC
Ltb	7.480005771305373e-41	-1.150846834591203	0.008	0.784	1.5599552036057355e-36	4.316588416499986e-27	-1.179410183798903	0.012	0.774	9.002245142610722e-23	5.23864080074509e-34	-1.0323584413609757	0.006	0.628	1.0925185389953884e-29	4.316588416499986e-27	2.2440017313915944e-40	Marco_LEC
Tgfbr3	1.8252611820123044e-38	-1.1326994311347889	0.127	0.845	3.806582195086661e-34	3.220498410706097e-26	-1.114153041972934	0.11	0.808	6.716349435527565e-22	5.222080309884401e-31	-0.985905986360936	0.089	0.672	1.0890648486263919e-26	3.220498410706097e-26	5.47578354603693e-38	Marco_LEC
Hmgb1	3.258309358860157e-39	-1.1859376583206622	0.238	0.9	6.795204167902857e-35	4.107681081294901e-26	-1.0737072270676236	0.305	0.881	8.566568895040515e-22	6.241304054416042e-32	-0.9659300687397638	0.287	0.823	1.3016239605484654e-27	4.107681081294901e-26	9.774928076580418e-39	Marco_LEC
Kctd12	1.5340098392437229e-41	-0.9407256106254567	0.117	0.741	3.199177519742784e-37	1.1087722461353863e-25	-0.9968770641392364	0.07	0.678	2.3123445193153482e-21	5.191153683240855e-29	-0.8330425152592897	0.132	0.645	1.0826151006398802e-24	1.1087722461353863e-25	4.602029517731163e-41	cLEC
Btnl9	1.7324874815156622e-54	-1.1065648748126462	0	0.744	3.6131026427009133e-50	1.221032342596603e-25	-1.0084171942886655	0.009	0.624	2.5464629504852155e-21	2.141930312806267e-35	-0.8782060249897015	0.005	0.542	4.46699566735747e-31	1.221032342596603e-25	5.1974624445470037e-54	cLEC
Rapgef5	1.89886815898255e-25	-0.2526454657570698	0.446	0.603	3.960089545558108e-21	5.534487850383602e-65	-0.4171488858255685	0.371	0.622	1.1542174411975003e-60	1.3887630601558005e-64	-0.34846728973214935	0.351	0.596	2.896265361954922e-60	1.89886815898255e-25	1.660346355115095e-64	PvC
Macf1	5.059502309371958e-44	-0.9255502984609205	0.351	0.879	1.0551592066195218e-39	2.8980479732393105e-25	-0.9426856934973226	0.386	0.812	6.043879048190582e-21	6.018445408355552e-29	-0.8270961542454686	0.365	0.78	1.2551467899125503e-24	2.8980479732393105e-25	1.5178506928115868e-43	cLEC
Ctsl	1.8520703685203457e-37	-0.8025281859367472	0.479	0.852	3.862492753549181e-33	3.272870304863634e-25	-0.862404432571147	0.491	0.833	6.825571020793109e-21	8.517369379989023e-33	-0.7671285008588029	0.525	0.874	1.7762973841967106e-28	3.272870304863634e-25	5.556211105560993e-37	cLEC
Gxylt2	1.2176620553834134e-48	-1.0061336420520042	0.011	0.697	2.539434216502109e-44	3.2960521714230283e-25	-0.9501207783483171	0.009	0.616	6.873916803502726e-21	2.5797570622504084e-34	-0.8391272549443464	0.014	0.542	5.380083353323227e-30	3.2960521714230283e-25	3.652986166150251e-48	cLEC
Kdr	1.8172926368575721e-44	-1.2958379593882123	0.111	0.894	3.789963794166467e-40	4.495826964969273e-25	-1.1251840922812417	0.159	0.847	9.37604713544342e-21	1.1638152205429087e-28	-0.9691676117358967	0.185	0.727	2.427136642442236e-24	4.495826964969273e-25	5.451877910572693e-44	Marco_LEC
Selenop	2.5757492933628522e-49	-1.1854030078812827	0.213	0.808	5.371725151308228e-45	7.389939946977333e-25	-1.0520668417579073	0.281	0.776	1.5411719759421227e-20	3.3870957750131846e-32	-1.040233285970703	0.247	0.724	7.063788238789996e-28	7.389939946977333e-25	7.727247880088514e-49	cLEC
Trf	1.3999728650893455e-29	-0.30363975047941516	0.299	0.414	2.91964341014383e-25	2.033530556647605e-41	-0.30684023835741064	0.284	0.403	4.240927975888581e-37	8.30517064759718e-25	-0.2610385024825653	0.259	0.347	1.732043338556392e-20	8.30517064759718e-25	6.100591669942762e-41	FRC
Bok	4.575459949114241e-33	-0.9098651217208501	0.056	0.771	9.54212172387775e-29	9.524597456482839e-25	-0.9648241795820924	0.073	0.778	1.986354799549496e-20	1.3437215257278094e-31	-0.9376153940863509	0.038	0.638	2.8023312419053466e-27	9.524597456482839e-25	1.3726379847342784e-32	Marco_LEC
Foxp2	8.527436447861566e-45	-0.9452166763055035	0.064	0.736	1.7783968712015295e-40	2.117308396986497e-24	-0.9320356697480201	0.026	0.637	4.4156466619153395e-20	1.5793739302198617e-28	-0.8330465801141047	0.096	0.607	3.2937843314735216e-24	2.117308396986497e-24	2.558230934358446e-44	cLEC
Igfbp4	6.131804743171832e-47	-1.0635656316672275	0.096	0.756	1.2787878791884856e-42	9.815711505531272e-24	-0.9820313591078343	0.096	0.698	2.0470666344785466e-19	6.4711136873712165e-31	-0.9199819960538552	0.155	0.687	1.3495507595012673e-26	9.815711505531272e-24	1.8395414229515523e-46	cLEC
Eln	3.1127542859993046e-34	-1.0680015788326387	0.246	0.881	6.49164906345155e-30	1.0440132152478769e-23	-1.109945557431357	0.159	0.835	2.177289560399447e-19	7.908172890085152e-31	-1.0757141248937006	0.172	0.741	1.6492494562272582e-26	1.0440132152478769e-23	9.338262857997874e-34	Marco_LEC
Fxyd6	1.251275853104463e-42	-1.03939500600566	0.293	0.803	2.6095357916493575e-38	1.183071283409633e-23	-1.0702323994466	0.263	0.735	2.4672951615507896e-19	1.6738001542428376e-31	-0.9518844088234422	0.301	0.752	3.4907102216734376e-27	1.183071283409633e-23	3.753827559313403e-42	cLEC
Gimap6	2.5976406377720267e-29	-0.9636736200165049	0.167	0.845	5.417379550073562e-25	1.7711144460911838e-23	-1.0438171523178146	0.159	0.87	3.693659177323164e-19	3.537903914531671e-25	-0.8687971387033626	0.178	0.73	7.3782986137558e-21	1.7711144460911838e-23	7.792921913316055e-29	Marco_LEC
Cmah	2.088998990212887e-39	-1.1097562260878056	0.087	0.852	4.3566073940889757e-35	1.8209990011092552e-23	-1.026140629603996	0.049	0.759	3.797693416813352e-19	1.885641017722806e-24	-0.7691696307019451	0.096	0.625	3.932504342460912e-20	1.8209990011092552e-23	6.266996970638651e-39	Marco_LEC
Zmiz1	1.191694083177235e-35	-0.9752543646404648	0.079	0.823	2.4852780104661235e-31	2.277236552123861e-23	-0.9280436856394033	0.11	0.762	4.749176829454313e-19	2.1855167810859297e-26	-0.8094719354253365	0.108	0.659	4.557895246954707e-22	2.277236552123861e-23	3.5750822495317e-35	Marco_LEC
Sema3d	4.795274111901333e-43	-0.8763448600522643	0.383	0.887	1.000054416037023e-38	3.595473337282567e-23	-0.8809479337277973	0.351	0.78	7.498359644902793e-19	2.7088215551192565e-25	-0.7376600103951919	0.397	0.771	5.649247353201209e-21	3.595473337282567e-23	1.4385822335703922e-42	cLEC
Tmem176a	1.472019223852458e-38	-0.9343642472191691	0.207	0.766	3.069896091344301e-34	3.883958375800968e-23	-1.003688519298826	0.14	0.682	8.099995192732919e-19	9.277068886531208e-29	-0.8767001866616009	0.247	0.715	1.9347327162860835e-24	3.883958375800968e-23	4.4160576715573946e-38	cLEC
Cyp1b1	6.047045157328312e-39	-1.2498228427893299	0.103	0.829	1.2611112675608195e-34	4.2088727540841825e-23	-1.183239730973451	0.098	0.759	8.777604128642562e-19	1.0442440332145682e-35	-1.125157897248451	0.057	0.693	2.1777709312689818e-31	4.2088727540841825e-23	1.8141135471984766e-38	Marco_LEC
Psen2	2.4994927904226577e-30	-0.8950723990443283	0.135	0.8	5.212692214426452e-26	5.097629151274533e-23	-0.9379995825818266	0.098	0.762	1.0631105594983038e-18	9.020853172261271e-24	-0.7648279233481277	0.134	0.652	1.881298929075088e-19	5.097629151274533e-23	7.498478371267949e-30	Marco_LEC
Nfia	6.318833514874863e-51	-1.0906106048302497	0.117	0.788	1.3177927295271527e-46	6.962608704569965e-23	-0.946106944569591	0.123	0.686	1.4520520453380662e-18	1.9509776722475812e-26	-0.7783320584063271	0.196	0.673	4.068763935472331e-22	6.962608704569965e-23	1.8956500544624571e-50	cLEC
Kdr	3.1115782331743064e-50	-1.06468815872404	0.213	0.85	6.489196405285016e-46	2.001480589411106e-27	-1.0409976617423602	0.246	0.767	4.174087769216861e-23	8.332160416182735e-23	-0.7141612533129	0.333	0.734	1.7376720547949092e-18	8.332160416182735e-23	9.334734699522933e-50	cLEC
Mxd4	2.692701789295557e-28	-0.8050755656534229	0.119	0.726	5.615629581575884e-24	1.1239549420189724e-22	-0.9202357723866187	0.049	0.72	2.3440080315805668e-18	5.2294418113646e-32	-0.9042075849653903	0.045	0.648	1.0906000897600874e-27	1.1239549420189724e-22	1.5688325434093765e-31	Marco_LEC
Apc	1.1533078312515773e-29	-0.8269004542587481	0.095	0.761	2.405223482075164e-25	1.5200548156890286e-22	-0.9200169933301277	0.122	0.755	3.1700743181194693e-18	8.26720931903642e-28	-0.8058994083927696	0.076	0.621	1.7241265034850454e-23	1.5200548156890286e-22	3.459923493754699e-29	Marco_LEC
Meis2	4.6979365895359694e-27	-0.8414414149347509	0.254	0.848	9.797546757477264e-23	1.8482796769806486e-23	-1.0441590795265454	0.134	0.82	3.854587266343143e-19	1.8900856758479382e-22	-0.7898790686793834	0.146	0.655	3.9417736769808755e-18	1.8900856758479382e-22	1.4093809768607893e-26	Marco_LEC
Jun	4.079500544877377e-32	-0.7765034637215467	0.603	0.971	8.50779838634177e-28	2.01432547871442e-22	-0.7880897310922601	0.585	0.946	4.200875785858923e-18	1.3796341012721215e-34	-0.830875699257646	0.529	0.915	2.8772269182030096e-30	2.01432547871442e-22	4.138902303816331e-34	Marco_LEC
Tbc1d4	1.2947210831877584e-36	-0.9480612655389661	0.04	0.781	2.70014081898807e-32	3.2511790683406723e-22	-0.9187869455740024	0.073	0.739	6.780333947024472e-18	1.3756578376372473e-29	-0.8558105151410013	0.032	0.597	2.8689344203924794e-25	3.2511790683406723e-22	3.884163249563239e-36	Marco_LEC
Egr1	7.03530778027395e-41	-0.8939140366179712	0.571	0.961	1.4672134375761323e-36	5.571024351163043e-24	-0.9358252218062408	0.463	0.92	1.1618371284350526e-19	6.263039115428754e-22	-0.571251210222274	0.611	0.863	1.3061568075226667e-17	6.263039115428754e-22	2.110592334082193e-40	Marco_LEC
Cd36	1.1746893766584526e-53	-1.2452031418069522	0.154	0.818	2.449814695021203e-49	1.1435768312696156e-21	-1.0022459033283506	0.202	0.702	2.384929481612783e-17	1.9864504779824007e-31	-0.9818314492145754	0.196	0.696	4.142742471832297e-27	1.1435768312696156e-21	3.524068129975354e-53	cLEC
Junb	6.620265578315931e-35	-0.7459308724592153	0.603	0.952	1.3806563863577873e-30	1.7309149335561845e-21	-0.5895182210750141	0.72	0.927	3.609823093931423e-17	3.418270389348633e-28	-0.6106974055138548	0.637	0.894	7.128802896986574e-24	1.7309149335561845e-21	1.9860796734947643e-34	Marco_LEC
Meox2	1.281637225385044e-33	-0.8910240219890874	0.04	0.726	2.672854433540509e-29	2.9248450299811578e-21	-0.8794981103700537	0.085	0.72	6.099764310025704e-17	6.818830431369244e-27	-0.7832620938227685	0.038	0.573	1.4220670864620558e-22	2.9248450299811578e-21	3.844911676155138e-33	Marco_LEC
