gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
Timm23	2.287102954614283e-7	-0.48890198463767587	0.091	0.835	0.004769753211848087	6.475389762370708e-8	-0.4986105391412381	0.2	0.861	0.0013504425349424112	1.9929891676115205e-6	-0.3328075726305601	0.175	0.794	0.04156378909053826	1.9929891676115205e-6	1.9426168029191942e-7	FDC
Cd9	4.413991272154414e-8	-0.40832308517235427	0.267	0.571	9.20537879807803e-4	8.68063602287136e-9	-0.3331517959333684	0.335	0.579	1.810346642569822e-4	1.9995888190911747e-6	-0.29595480883041136	0.274	0.412	0.04170142482214645	1.9995888190911747e-6	2.6041907842553747e-8	Marco_LEC
Vps28	2.0126078997387275e-6	-0.48730546268830677	0.091	0.735	0.04197293774905116	9.307784525761083e-8	-0.3541689549748095	0.114	0.75	0.001941138462847474	7.541983586213376e-9	-0.39389024848532206	0.075	0.706	1.5728806769047996e-4	2.0126078997387275e-6	2.2625950587995632e-8	FDC
Drap1	2.027626222142928e-6	-0.532594047044375	0.182	0.875	0.04228614486279076	2.772862478631678e-12	-0.769962041680118	0.114	0.9	5.7828046991863645e-8	1.7083817935213644e-12	-0.723777346133595	0.1	0.913	3.5628302303888055e-8	2.027626222142928e-6	5.125145380555341e-12	FDC
Cpq	2.055815145064742e-6	-0.6056262976893377	0.182	0.905	0.042874024850325196	9.585403168793256e-7	-0.5251553544316284	0.286	0.928	0.019990358308518336	1.7712026636400633e-16	-0.9307300133279308	0.05	0.929	3.693843155021352e-12	2.055815145064742e-6	5.313607990920186e-16	FDC
Mrps24	2.124104819764558e-6	-0.5124882733792381	0.136	0.83	0.04429820601618986	1.7688482593808572e-9	-0.5094270593204162	0.143	0.85	3.6889330449387775e-5	7.063206486214326e-11	-0.5353200606320643	0.075	0.802	1.4730317126999977e-6	2.124104819764558e-6	2.1189619457146352e-10	FDC
Tjp1	2.3834647848788843e-9	-0.385463981748413	0.2	0.524	4.970715808864913e-5	9.796635536368042e-7	-0.26930034171877976	0.327	0.488	0.02043088341109555	2.1285753606868787e-6	-0.25998521044837675	0.24	0.367	0.04439143914712486	2.1285753606868787e-6	7.150394337593957e-9	Marco_LEC
Atpif1	5.269469586556215e-8	-0.41759291249477626	0.293	0.581	0.0010989478822762988	3.6097530177219435e-8	-0.3082361856444926	0.466	0.636	7.528139918459114e-4	2.1515726647639346e-6	-0.2972090673265908	0.35	0.466	0.044871047923651854	2.1515726647639346e-6	1.0829258662256359e-7	Marco_LEC
Cebpa	2.156773544667273e-6	-0.4909593507720161	0.045	0.665	0.04497951227403598	4.301497573578081e-9	-0.4704747301339809	0.086	0.75	8.970773189697087e-5	3.995699669991421e-11	-0.525058123674503	0.025	0.698	8.333031661767108e-7	2.156773544667273e-6	1.1987099009495316e-10	FDC
Anp32a	4.189164157957818e-11	-0.3987331504888817	0.14	0.483	8.736501851421029e-7	1.343246895762262e-16	-0.4187504528590427	0.211	0.536	2.801341401112197e-12	2.179307911453444e-6	-0.27012017118096576	0.202	0.328	0.045449466493361575	2.179307911453444e-6	4.029740687286786e-16	Marco_LEC
Atxn7l3b	2.1890011025359217e-6	-0.5690341986199225	0.227	0.94	0.04565161799338665	9.865630386828532e-7	-0.48989006424399967	0.229	0.917	0.020574772171730902	1.0559364437206957e-9	-0.5727663939500924	0.175	0.937	2.202155453379511e-5	2.1890011025359217e-6	3.16780932781709e-9	FDC
Kitl	1.2771017122416164e-11	-0.4717554251083941	0.415	0.701	2.663395620879891e-7	7.1730910726288095e-9	-0.48987858017343816	0.421	0.75	1.4959481431967383e-4	2.2091200998675717e-6	-0.3504132642690162	0.412	0.681	0.046071199682738206	2.2091200998675717e-6	3.83130513667592e-11	Cxcl9+ TRC
Marcksl1	6.951615246398805e-7	-0.6879978459342644	0.227	0.94	0.014497593596364707	6.986327124203898e-8	-0.588118833178315	0.343	0.939	0.0014569985217527228	2.2519301115639453e-6	-0.5056321303879243	0.275	0.929	0.04696400247666608	2.2519301115639453e-6	2.0958979908348709e-7	FDC
Tenm3	3.177337400164839e-14	-0.3355707931495783	0.216	0.582	6.626337148043772e-10	2.2700055615828036e-6	-0.3073524634155729	0.255	0.523	0.04734096598680937	8.819463740376375e-9	-0.3009696353139827	0.146	0.426	1.839299163055493e-4	2.2700055615828036e-6	9.532012200494232e-14	Cxcl9+ TRC
Psenen	4.863589187524625e-8	-0.6169828225611238	0.045	0.78	0.0010143015250582605	2.280196971295446e-6	-0.3896117837896595	0.171	0.789	0.047553507836366526	1.907043738669101e-11	-0.5655581006318017	0.075	0.825	3.97713971699441e-7	2.280196971295446e-6	5.721131215898213e-11	FDC
Vdac1	2.302260588766303e-6	-0.5943100787783782	0.182	0.88	0.048013644578721246	1.155950384722228e-13	-0.7919012110008283	0.114	0.917	2.4107345273382065e-9	1.2615576199470463e-7	-0.5288243637880765	0.2	0.897	0.002630978416399565	2.302260588766303e-6	3.467851154166287e-13	FDC
Rps26	2.304906883066588e-6	-0.4927051495396009	0.773	0.995	0.0480688330463537	1.6090802212183517e-16	-0.5921561391380152	0.8	1	3.3557368013508725e-12	6.861646574867339e-12	-0.526036699411085	0.75	0.976	1.4309963931885837e-7	2.304906883066588e-6	4.82724066365503e-16	FDC
Fdx1	2.3144956104100546e-6	-0.4412598991465027	0.045	0.655	0.04826880595510169	6.796254426464926e-7	-0.332101511692568	0.086	0.633	0.014173588606392604	3.962395254475396e-9	-0.3691930687765066	0.025	0.611	8.263575303208439e-5	2.3144956104100546e-6	1.188718571632446e-8	FDC
Ppp1ca	2.3452709666634124e-06	-0.655828829476674	0.227	0.94	0.048910626009765465	2.192898146694465e-12	-0.8232433135258199	0.143	0.961	4.573289084931307e-8	4.136508809886605e-7	-0.5678212510690052	0.275	0.96	0.008626689123018515	2.3452709666634124e-06	6.5786944400689655e-12	FDC
Mtln	2.299291239063534e-6	-0.44019588746075894	0	0.58	0.047951718790670006	2.3696404581811026e-6	-0.3115784621690215	0.057	0.544	0.049418851755366894	2.4825704418453647e-8	-0.35814988332931014	0	0.516	5.177400656468508e-4	2.3696404581811026e-6	7.44771114064143e-8	FDC
Chpt1	4.3287447087530664e-7	-0.5270869829832908	0	0.63	0.00902759709010452	2.3799528286568716e-6	-0.350038647510469	0.114	0.65	0.049633916241639056	8.744180847846473e-12	-0.49701705481884173	0	0.675	1.8235989158183818e-7	2.3799528286568716e-6	2.623254254331007e-11	FDC
Psma5	2.3915764866816232e-6	-0.5515805505353443	0.136	0.815	0.049876327629745254	4.725225409238948e-10	-0.5742427038702628	0.143	0.872	9.854457590967826e-6	4.859915839323829e-9	-0.4965684279593762	0.15	0.873	1.0135354482909845e-4	2.3915764866816232e-6	1.4175676221018544e-9	FDC
Atp5h	2.785639639072322e-13	-1.2086702694881057	0.136	0.965	5.809451467285328e-9	5.720739609708127e-11	-0.8377034133388174	0.286	0.972	1.1930602456046299e-6	2.418539920807562e-6	-0.6546102446022636	0.35	0.992	0.050438650048441704	2.418539920807562e-6	8.356918917214655e-13	FDC
Rala	4.263225131234132e-8	-0.55149611368795	0.045	0.785	8.890956011188782e-4	2.4390513911329944e-6	-0.3945516951693668	0.2	0.833	0.0508664167620786	6.049163884657712e-11	-0.5466318209805985	0.05	0.746	1.2615531281453658e-6	2.4390513911329944e-6	1.8147491652875395e-10	FDC
Zfp704	2.4425086120240797e-6	-0.4623259002348018	0.045	0.665	0.05093851710376218	2.141848454262934e-7	-0.3299411680364255	0.114	0.728	0.004466824951365349	2.1188580563785247e-6	-0.28112011158178035	0.125	0.683	0.04418878476577413	2.4425086120240797e-6	6.425543986534452e-7	FDC
Tmem59	2.4629294672695267e-6	-0.6751151586176073	0.364	0.96	0.05136439403990598	3.9464796294512634e-13	-0.8469209910677633	0.286	0.989	8.23038326722061e-9	2.976988632044322e-14	-0.999876909823789	0.15	0.968	6.208509792128432e-10	2.4629294672695267e-6	8.930965896132711e-14	FDC
Phf5a	1.4976166135520836e-8	-0.5678268650719525	0	0.72	3.1232794475628703e-4	2.476017231582179e-6	-0.3331471391351367	0.143	0.711	0.05163733936464634	1.9356155592278588e-7	-0.28554286879729734	0.1	0.69	0.004036726248769699	2.476017231582179e-6	4.492849773370599e-8	FDC
P3h3	9.664685281948365e-8	-0.29283674724618225	0.324	0.582	0.0020155701155503314	1.0595676391680672e-7	-0.37465638515196026	0.339	0.682	0.0022097283114850042	2.481182168111219e-6	-0.34391955498578636	0.252	0.532	0.05174505411595947	2.481182168111219e-6	2.899405304366094e-7	Cxcl9+ TRC
Aco2	1.434668471150633e-7	-0.548732175061168	0.045	0.75	0.0029920010965846454	2.5134597876335888e-6	-0.27662188855723446	0.171	0.794	0.052418203871098495	8.092193039901807e-9	-0.3988968220470952	0.075	0.706	1.687626858471522e-4	2.5134597876335888e-6	2.4276578923254723e-8	FDC
Ptpn18	6.323855326213229e-13	-0.5734610162805088	0.32	0.639	1.3188400282817689e-8	7.454547728277283e-12	-0.4243560251425973	0.436	0.652	1.5546459287322273e-7	2.529493640360142e-6	-0.2924630828757445	0.445	0.502	0.052752589869710764	2.529493640360142e-6	1.897156597862771e-12	Marco_LEC
Cirbp	2.540660351449873e-6	-0.4867725293089098	0.136	0.795	0.0529854716294871	1.4837670441165774e-9	-0.5647038327204726	0.114	0.817	3.0943961705051225e-5	1.885602963217888e-13	-0.6449972424101426	0.05	0.849	3.9324249797909055e-9	2.540660351449873e-6	5.65680888965261e-13	FDC
Uqcc3	2.5720057244222875e-6	-0.47076313674053133	0.045	0.65	0.05363917938282681	2.4825787655368438e-8	-0.41072565961564184	0.029	0.606	5.177418015527088e-4	8.744180847846473e-12	-0.4845151977571678	0	0.675	1.8235989158183818e-7	2.5720057244222875e-6	2.623254254331007e-11	FDC
Nme2	2.5729645082613425e-6	-0.5289651605281509	0.636	0.98	0.053659174819790295	7.431993644287876e-12	-0.6914987486344352	0.543	0.978	1.5499422745162367e-7	2.1475054995908447e-12	-0.7066354547918665	0.525	0.984	4.478622719396707e-8	2.5729645082613425e-6	6.442516498758715e-12	FDC
Ostc	4.274213659656152e-8	-0.6892217365711395	0.136	0.9	8.913872587212906e-4	1.1615269273462213e-8	-0.570317582199504	0.229	0.906	2.4223644069805444e-4	2.593792589243195e-6	-0.42362951086142264	0.25	0.913	0.05409354444866683	2.593792589243195e-6	3.4845807415643224e-8	FDC
Gorasp2	2.657809091344543e-6	-0.47767729225918315	0.091	0.75	0.05542860859999045	2.0087807335610603e-7	-0.4487799171991278	0.114	0.711	0.004189312219841591	5.027955568706023e-12	-0.5039611635575425	0.05	0.794	1.0485801338536412e-7	2.657809091344543e-6	1.5083866706042245e-11	FDC
Bex3	1.4129765480756567e-6	-0.4763472518640891	0	0.595	0.02946762591011782	2.6700109341938066e-6	-0.3488227957339567	0.086	0.606	0.055683078032611834	8.744180847846473e-12	-0.5411738476079424	0	0.675	1.8235989158183818e-7	2.6700109341938066e-6	2.623254254331007e-11	FDC
Rhog	2.751778090038346e-6	-0.4763538231554484	0.091	0.75	0.05738833206774971	1.0051981894800576e-7	-0.46578044641797023	0.114	0.717	0.00209634082416066	1.8046081545714067e-9	-0.4405933993311449	0.075	0.738	3.7635103063586685e-5	2.751778090038346e-6	5.413824453944391e-9	FDC
Cdc26	2.813577313590647e-6	-0.38391493627123563	0.045	0.665	0.05867715487493294	1.008012569467296e-7	-0.3807906544333673	0.057	0.633	0.0021022102136240457	1.896971452314275e-7	-0.3006643787774699	0.075	0.635	0.00395613396380142	2.813577313590647e-6	3.0240374035750965e-7	FDC
Sec11c	6.123968558116238e-7	-0.698541135842265	0.273	0.975	0.012771536427951414	1.383442883184697e-12	-0.8123415403988431	0.2	0.956	2.8851701328816857e-8	2.8726000867408183e-6	-0.47363468541828546	0.275	0.937	0.059908074808979764	2.8726000867408183e-6	4.150328649548361e-12	FDC
BC031181	2.897384814066675e-6	-0.5285246179094585	0.136	0.825	0.060424960297360504	9.772721004158543e-9	-0.4557441442754184	0.114	0.806	2.038100965417264e-4	7.2498025369738e-14	-0.631365320727587	0.05	0.865	1.5119463190858859e-9	2.897384814066675e-6	2.1749407610919846e-13	FDC
Cat	2.9153075657435874e-6	-0.46408081942733515	0.045	0.66	0.060798739283582516	3.4091260509223653e-9	-0.5006606593713742	0.057	0.683	7.109732379198593e-5	3.6040306213775796e-7	-0.3305689961464584	0.05	0.563	0.007516205860882942	2.9153075657435874e-6	1.022737811790068e-8	FDC
Itm2a	2.5501617548937347e-30	-0.5083329923571307	0.583	0.819	5.318362339830884e-26	2.9758065044678475e-6	-0.2691390080934519	0.641	0.782	0.062060444650676956	2.808901005259984e-11	-0.4111975839895422	0.402	0.701	5.857963046469697e-7	2.9758065044678475e-6	7.650485264681164e-30	CD34+ SC
Ptov1	4.4380532813262826e-10	-0.34470956721211243	0.485	0.731	9.255560118205962e-6	2.989301026333378e-6	-0.30923724450125384	0.399	0.659	0.062341872904182596	7.331385668834752e-7	-0.3256095636130465	0.395	0.681	0.015289604812354876	2.989301026333378e-6	1.3314159838069958e-9	Cxcl9+ TRC
Ptov1	2.9999937031748596e-6	-0.5145189445801386	0.136	0.83	0.0625648686797117	9.071958956609986e-12	-0.614423807846588	0.114	0.867	1.8919570404010127e-7	6.156448070374019e-7	-0.42386243579334637	0.2	0.873	0.012839272450765016	2.9999937031748596e-6	2.721587686958305e-11	FDC
Cep192	6.94890748375095e-17	-0.3195223159116457	0.125	0.463	1.4491946557362605e-12	3.1168840522934113e-6	-0.3048971894025986	0.133	0.364	0.0650026169105791	1.1199692094199367e-9	-0.3138063468496046	0.117	0.404	2.335695786245278e-5	3.1168840522934113e-6	2.0846722451252828e-16	Cxcl9+ TRC
Marco	3.1178692494286753e-6	-0.5788731062833061	0.2	0.395	0.06502316319683503	4.2345049766730363e-19	-0.8313349624105937	0.195	0.536	8.831060128851618e-15	2.0516578368245914e-15	-0.6121145978919297	0.179	0.406	4.278732418697685e-11	3.1178692494286753e-6	1.2703514930019092e-18	Marco_LEC
Bad	3.16040614867268e-6	-0.4284598305455654	0	0.57	0.06591027023056874	3.5220741152551305e-9	-0.40469944429837995	0	0.589	7.345285567364575e-5	4.91806253283277e-8	-0.25591641010416355	0.05	0.611	0.0010256619412222741	3.16040614867268e-6	1.056622230855037e-8	FDC
Pccb	3.16040614867268e-6	-0.41027622362569033	0	0.57	0.06591027023056874	1.384601017440149e-6	-0.30877001384527747	0.029	0.506	0.02887585421871431	9.926110607611899e-8	-0.29476548918344503	0.025	0.54	0.0020700903672174614	3.16040614867268e-6	2.9778328867005645e-7	FDC
Otulin	4.7224748842656474e-7	-0.5243449785339082	0.091	0.81	0.009848721371136007	3.183197164249499e-6	-0.40755277103384435	0.2	0.828	0.0663855768604233	1.3566122891184458e-10	-0.5369289616856252	0.1	0.841	2.8292149289565186e-6	3.183197164249499e-6	4.0698368668032177e-10	FDC
Nudt21	2.041026176182007e-6	-0.41844060189747245	0.045	0.675	0.04256560090427576	3.219968851565887e-6	-0.3278573048265724	0.143	0.717	0.06715245039940657	3.343503333427373e-8	-0.3836051750469899	0.075	0.667	6.972876201862787e-4	3.219968851565887e-6	1.0030509664911711e-7	FDC
Pon2	3.239728160438996e-6	-0.4454189346569963	0.045	0.66	0.06756453078595527	3.3865756616288342e-9	-0.43283882893792497	0.057	0.706	7.062703542326934e-5	5.066862175232726e-8	-0.28147871950022996	0.1	0.722	0.001056694106644785	3.239728160438996e-6	1.0159726950479844e-8	FDC
Mrpl38	3.250837247014501e-6	-0.5859664721628909	0.273	0.91	0.06779621078648743	2.2358021480429345e-11	-0.7039325492315627	0.2	0.933	4.66276537974354e-7	3.415445440881281e-11	-0.6712699328711105	0.125	0.889	7.122911466957911e-7	3.250837247014501e-6	6.707406443978838e-11	FDC
Ehd2	4.1324095242003165e-7	-0.35981596634354956	0.421	0.612	0.00861814006271976	3.2827499987898098e-6	-0.37706414438561975	0.369	0.614	0.06846175122476149	2.2983997127572433e-6	-0.4538531974970495	0.378	0.617	0.04793312600955231	3.2827499987898098e-6	1.239722344955911e-6	Cxcl9+ TRC
Rnf181	3.2970377784299814e-6	-0.44215408672948175	0.045	0.66	0.06875972286915727	2.2303092717550208e-8	-0.38321569137444245	0.086	0.717	4.651309986245096e-4	1.6231781562911517e-8	-0.35941101740466197	0.1	0.746	3.385138044945197e-4	3.2970377784299814e-6	4.869534389832234e-8	FDC
Snrnp27	4.371501471236475e-9	-0.6313218179242448	0	0.75	9.116766318263669e-5	3.3167637252208886e-6	-0.3638007194741776	0.143	0.717	0.06917110748948163	8.314955877521573e-12	-0.5318099271249309	0.05	0.786	1.734084048257124e-7	3.3167637252208886e-6	2.494486763235738e-11	FDC
Tmbim4	6.109452558818442e-7	-0.5592749317356752	0.136	0.83	0.012741263311415861	4.64182454720173e-9	-0.4571277520473791	0.114	0.817	9.680525093189208e-5	3.3245571707637236e-6	-0.2793138900399635	0.175	0.786	0.06933363979627745	3.3245571707637236e-6	1.392547357696558e-8	FDC
Denr	3.3353724111935778e-6	-0.42748192556993103	0.091	0.725	0.06955919163544207	5.335400835695515e-9	-0.4823684685393202	0.086	0.756	1.1126978442842996e-4	2.5815434602172563e-8	-0.40262340027170346	0.125	0.794	5.383808886283088e-4	3.3353724111935778e-6	1.600620242168706e-8	FDC
Calm3	3.3662103309011114e-6	-0.620515648802201	0.227	0.905	0.07020231645094267	1.3686519045851459e-12	-0.7424820317785834	0.171	0.961	2.8543235470123216e-8	3.0228061291010247e-8	-0.5632593034024846	0.175	0.889	6.304062182240187e-4	3.3662103309011114e-6	4.105955713749823e-12	FDC
Micos10	4.0339285546891794e-11	-0.9900885454412369	0.136	0.94	8.412758000804284e-7	3.390086231609998e-6	-0.5410930430290386	0.371	0.961	0.07070024836022651	4.555890000615892e-10	-0.7402837751460463	0.225	0.944	9.501308596284442e-6	3.390086231609998e-6	1.210178566357937e-10	FDC
Gata6	1.7350609931700128e-13	-0.49432967664979716	0.14	0.527	3.618469701256062e-9	3.2317773109705745e-11	-0.3576595202166937	0.286	0.533	6.739871582029133e-7	3.4168372538228146e-6	-0.2604527752369113	0.192	0.309	0.0712581409284748	3.4168372538228146e-6	5.205182979509139e-13	Marco_LEC
Ifngr2	3.4884825561265742e-6	-0.31917322192587894	0.481	0.642	0.0727523037080197	2.7125794616463156e-8	-0.4494949518160779	0.41	0.659	5.657084467263391e-4	2.0695735452264256e-8	-0.43095240732305073	0.385	0.66	4.3160956285697105e-4	3.4884825561265742e-6	6.208720507185254e-8	Cxcl9+ TRC
Pigp	3.50468578127236e-6	-0.4667467879789855	0.091	0.75	0.07309022196843507	5.509352010589609e-12	-0.6010627773230406	0.057	0.828	1.1489753618084628e-7	5.233380805248675e-13	-0.5170134303276176	0.05	0.833	1.0914215669346113e-8	3.50468578127236e-6	1.5700142415737847e-12	FDC
Slc16a9	1.4129765480756567e-6	-0.4562626368879114	0	0.595	0.02946762591011782	3.534512128223434e-6	-0.30226160582059725	0.086	0.6	0.07371225043409971	1.2118868844285439e-8	-0.36965817995393985	0	0.532	2.5273900974757285e-4	3.534512128223434e-6	3.635660609225541e-8	FDC
Mrps33	3.545760086278797e-6	-0.48819380182027017	0.136	0.81	0.0739468265993443	2.9788427829002367e-9	-0.5054608429245235	0.114	0.794	6.212376623738443e-5	5.932594825423906e-9	-0.4680884598713317	0.125	0.825	1.2372426508421556e-4	3.545760086278797e-6	8.9365283220802e-9	FDC
Tmed2	1.9198333443603213e-7	-0.6685198949696738	0.136	0.88	0.0040038124396634496	3.6039849801967377e-6	-0.518785607012715	0.257	0.928	0.07516110676200297	9.685493047462734e-9	-0.5882809583484687	0.2	0.937	2.019909575048353e-4	3.6039849801967377e-6	2.905647886096193e-8	FDC
Snap23	3.6271847628574707e-6	-0.46809208051075335	0.091	0.75	0.07564493822939256	6.21748143071206e-9	-0.49733758347900847	0.086	0.744	1.296655752375e-4	5.445332404786276e-11	-0.5423957408853228	0.05	0.746	1.135624073018178e-6	3.6271847628574707e-6	1.6335997213469282e-10	FDC
Hspa13	1.0767803225412983e-6	-0.37990972266387213	0.045	0.695	0.022456253626598775	3.669222698371347e-6	-0.2836890129364209	0.114	0.656	0.07652163937453445	3.962395254475396e-9	-0.3846749228817462	0.025	0.611	8.263575303208439e-5	3.669222698371347e-6	1.188718571632446e-8	FDC
Plekhj1	3.698138358413263e-6	-0.42849647441740024	0	0.565	0.0771246754647086	2.5360476048973952e-6	-0.2925949958092459	0.086	0.611	0.052889272800135174	3.563199446236119e-12	-0.5146729470997041	0	0.69	7.431052445125426e-8	3.698138358413263e-6	1.0689598338670293e-11	FDC
Ube2a	3.698138358413263e-6	-0.42061052206446137	0	0.565	0.0771246754647086	1.6086525677059898e-7	-0.3399543225851509	0.057	0.622	0.0033548449299508416	1.735873586874986e-10	-0.41723652495256996	0	0.619	3.6201643654277833e-6	3.698138358413263e-6	5.207620759720986e-10	FDC
Mthfs	3.698138358413263e-6	-0.4602292083893945	0	0.565	0.0771246754647086	6.924963382584757e-10	-0.44930098555295594	0	0.622	1.4442011134380512e-5	1.2764531740008072e-9	-0.46730067385788787	0	0.579	2.6620430943786836e-5	3.698138358413263e-6	2.0774890133367746e-9	FDC
Cops4	3.711719025609832e-6	-0.4332010429378408	0.045	0.64	0.07740790027909304	5.219794756522316e-7	-0.3108370636521943	0.114	0.711	0.01088588196472729	2.6789791370723924e-9	-0.3503346402003999	0.05	0.675	5.5870109903644743e-05	3.711719025609832e-6	8.03693738968641e-9	FDC
Myl12a	3.7257025810372865e-6	-0.6592933491642576	0.318	0.955	0.07769952732753262	7.825929691541928e-11	-0.6978729411028248	0.343	0.967	1.6320976371710691e-6	3.7816910230071187e-7	-0.6305452292930819	0.3	0.952	0.007886716628481345	3.7257025810372865e-6	2.347778907278845e-10	FDC
Prcp	3.763356326542341e-6	-0.4306126546771873	0.091	0.725	0.07848479619004052	6.966968487749941e-11	-0.5468208025551081	0.057	0.75	1.4529612781202501e-6	2.4293334380080762e-9	-0.4457683807250973	0.05	0.675	5.066374884965843e-5	3.763356326542341e-6	2.0900905461793687e-10	FDC
